ID,TransNzoia,UasinGishu,Nandi,Turkana,Baringo,WestPokot,Samburu,ElgeyoMarakwet
19990216,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.1
19990217,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1
19990218,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
19990219,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
19990220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
19990221,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
19990222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
19990223,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1
19990224,0.1,0.1,1.1,0.0,0.0,0.0,0.0,0.1
19990225,0.1,0.3,1.9,0.0,0.0,0.0,0.0,0.1
19990226,0.1,0.2,2.7,0.1,0.0,0.1,0.0,0.1
19990227,0.1,0.5,3.0,0.2,0.7,0.1,1.9,0.5
19990228,0.5,1.4,5.1,0.2,1.0,0.3,0.0,3.5
19990301,3.4,0.3,3.4,1.0,0.7,1.1,0.4,0.6
19990302,4.6,1.4,4.3,1.4,1.0,1.5,1.0,1.2
19990303,1.9,2.2,4.7,1.6,0.8,3.2,1.4,2.7
19990304,0.7,1.2,1.8,0.2,0.4,0.1,0.1,1.4
19990305,1.3,1.2,6.6,2.2,0.2,1.9,2.8,1.2
19990306,6.2,2.9,4.7,1.0,1.4,5.2,0.3,5.3
19990307,3.9,6.2,5.4,1.1,2.5,3.1,0.1,9.1
19990308,8.6,6.5,16.4,3.2,1.8,3.4,7.3,5.8
19990309,7.5,16.7,9.3,4.3,9.1,8.0,6.5,13.6
19990310,8.1,5.9,4.4,1.9,13.5,9.5,8.5,14.0
19990311,6.0,7.2,5.8,2.8,13.5,6.9,1.5,11.9
19990312,4.7,6.8,9.0,4.4,3.6,2.7,1.7,10.9
19990313,5.8,8.4,13.8,6.2,9.6,3.6,8.3,8.6
19990314,12.3,25.0,20.3,5.4,9.9,10.9,13.6,18.9
19990315,8.5,21.7,14.6,8.9,10.5,14.8,11.5,14.8
19990316,4.2,9.2,7.1,4.1,14.9,5.5,17.3,13.5
19990317,7.1,13.5,15.2,9.1,5.5,16.2,3.2,10.9
19990318,2.3,1.5,6.6,0.9,2.8,0.8,0.6,2.8
19990319,0.8,0.0,0.1,0.0,0.2,0.0,0.1,0.0
19990320,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
19990321,0.1,0.2,3.5,0.1,0.4,0.1,0.0,0.0
19990322,0.0,0.2,2.2,0.1,0.0,0.1,0.0,0.0
19990323,0.1,0.1,1.4,0.1,0.2,0.2,0.0,0.3
19990324,0.1,0.0,0.1,0.6,0.3,0.5,0.2,0.5
19990325,1.0,2.8,5.9,0.2,0.9,1.3,0.3,0.9
19990326,3.6,2.4,15.2,2.3,0.5,1.7,1.2,4.1
19990327,5.8,2.8,12.1,2.8,1.3,5.6,2.2,3.2
19990328,4.9,3.7,9.0,0.9,2.6,2.4,0.6,3.6
19990329,7.2,4.6,9.0,0.8,4.9,2.6,4.0,3.8
19990330,2.5,10.8,22.9,12.4,9.7,8.0,8.2,14.8
19990331,5.2,8.2,11.7,5.2,7.7,8.2,5.8,12.4
19990401,1.4,1.7,2.6,6.2,4.5,1.6,9.9,5.6
19990402,0.5,1.0,0.5,2.0,0.5,0.4,0.6,1.7
19990403,0.1,0.2,1.3,0.7,0.3,0.1,1.7,0.4
19990404,0.4,0.7,3.6,0.1,0.3,0.1,1.1,0.2
19990405,0.5,1.1,1.7,0.3,0.7,0.1,1.4,1.3
19990406,0.0,0.3,1.6,0.6,0.5,0.7,0.8,0.1
19990407,2.2,0.3,1.1,0.7,3.4,1.9,1.4,0.7
19990408,2.7,0.8,2.2,0.9,1.0,1.7,4.4,2.6
19990409,4.8,1.6,4.3,0.4,1.2,1.2,0.5,4.3
19990410,1.8,0.5,3.5,0.5,1.4,0.5,4.0,1.2
19990411,1.3,0.9,1.0,0.3,1.2,0.6,1.2,2.5
19990412,0.1,0.7,3.1,0.2,0.5,0.2,2.0,0.5
19990413,0.0,0.3,1.2,0.1,0.5,0.2,0.8,0.5
19990414,0.5,0.5,0.1,0.2,0.1,1.0,0.3,0.3
19990415,0.5,2.0,2.0,0.8,1.5,0.3,1.4,0.1
19990416,5.0,1.6,5.0,1.9,0.3,2.2,1.9,0.9
19990417,5.2,1.8,5.1,0.4,0.6,4.6,0.5,1.5
19990418,7.4,3.3,9.7,0.7,3.5,3.6,1.8,5.5
19990419,5.9,5.8,8.3,3.2,1.7,1.6,1.3,3.4
19990420,0.5,0.4,0.6,0.4,0.3,0.2,0.8,0.3
19990421,0.4,1.7,0.2,1.0,0.3,0.3,1.2,0.6
19990422,0.7,2.2,2.6,0.3,0.7,1.3,1.6,2.0
19990423,2.9,5.4,6.1,0.3,1.9,2.7,0.2,5.5
19990424,8.5,5.3,6.4,0.4,3.1,3.2,0.6,4.0
19990425,12.1,10.7,11.1,0.5,2.4,8.8,0.1,6.2
19990426,20.6,11.7,16.9,0.6,3.9,11.4,1.6,11.0
19990427,12.0,20.5,14.5,0.9,6.6,7.3,0.9,18.1
19990428,16.1,20.4,19.1,4.9,10.1,13.8,8.1,25.4
19990429,16.9,9.6,8.4,18.8,8.7,23.8,6.7,17.7
19990430,8.2,3.9,8.2,4.3,3.5,6.4,1.7,5.9
19990501,4.3,3.5,4.6,5.3,7.4,10.5,3.4,7.8
19990502,5.6,6.1,3.9,0.5,3.0,1.6,0.3,5.3
19990503,3.6,2.9,3.2,1.7,2.6,2.5,4.1,4.2
19990504,1.9,4.0,5.9,1.1,2.8,0.4,4.3,2.3
19990505,7.0,11.2,15.8,1.5,3.6,4.7,2.5,11.7
19990506,7.4,12.1,15.7,1.4,5.1,3.9,0.7,16.7
19990507,8.3,10.0,9.0,0.4,4.7,7.0,2.8,11.9
19990508,4.8,3.3,4.5,1.0,1.7,0.8,1.0,4.2
19990509,1.5,1.3,3.8,0.2,1.3,0.7,0.1,0.4
19990510,1.0,1.3,3.1,0.3,0.8,1.1,0.1,0.3
19990511,3.4,0.9,6.4,0.1,0.8,1.1,0.3,0.6
19990512,7.6,4.8,10.9,0.8,1.5,1.6,6.9,4.5
19990513,10.2,3.7,13.2,0.8,2.2,7.1,4.6,5.2
19990514,3.0,3.1,8.6,1.0,1.5,2.0,6.5,2.6
19990515,6.4,4.1,5.4,1.9,2.0,3.3,0.2,3.5
19990516,2.6,2.7,3.2,1.2,1.3,2.5,0.4,3.4
19990517,1.5,0.8,1.5,0.2,0.6,0.8,0.1,0.6
19990518,0.2,0.1,0.1,0.1,0.2,0.4,0.1,0.1
19990519,0.4,0.2,0.0,0.1,0.0,1.2,0.1,0.2
19990520,0.2,0.1,0.0,0.0,0.5,0.1,0.0,0.0
19990521,0.3,0.2,0.6,0.1,0.6,0.1,0.1,0.2
19990522,2.5,0.1,1.5,0.2,0.3,0.9,0.1,0.8
19990523,1.3,0.3,0.4,0.4,0.3,0.8,0.2,1.6
19990524,0.2,0.0,0.1,0.1,0.1,0.5,0.0,0.1
19990525,0.4,0.1,0.2,0.2,0.1,0.1,1.5,0.0
19990526,0.9,0.1,1.9,0.4,0.1,0.1,2.3,0.1
19990527,2.9,0.4,3.8,0.2,0.2,1.2,0.5,0.4
19990528,2.0,0.3,2.2,0.2,0.4,3.3,0.3,1.7
19990529,3.6,1.1,9.0,1.0,0.9,0.8,0.5,1.6
19990530,2.0,2.0,8.8,0.4,3.5,0.8,1.0,1.2
19990531,2.1,0.9,3.5,0.1,0.2,0.3,0.1,0.6
19990601,1.3,0.3,2.2,0.1,1.4,1.1,0.4,1.0
19990602,2.1,0.8,3.2,0.1,0.6,1.0,0.0,0.4
19990603,3.0,5.5,9.0,0.0,0.1,0.4,0.0,0.5
19990604,2.5,3.1,8.9,0.2,0.7,1.2,0.0,1.0
19990605,5.7,3.3,4.9,0.2,0.7,2.0,0.5,1.2
19990606,8.8,2.8,4.6,0.4,1.7,3.2,0.9,1.7
19990607,8.8,5.6,6.7,0.4,2.1,1.6,0.5,4.2
19990608,3.0,1.9,3.6,0.2,1.3,1.8,0.0,2.0
19990609,0.8,0.1,1.2,0.1,1.2,0.3,0.0,0.0
19990610,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
19990611,1.0,0.2,0.0,0.1,0.2,0.1,0.0,0.6
19990612,2.1,1.5,3.2,0.3,0.3,0.2,0.0,0.7
19990613,0.7,1.2,9.2,0.1,0.6,0.1,0.1,0.9
19990614,5.7,0.7,3.2,0.2,1.2,1.4,0.2,0.8
19990615,2.4,2.3,7.3,0.3,0.2,0.9,3.1,0.6
19990616,1.1,0.5,4.3,0.1,0.1,0.1,0.0,0.2
19990617,0.3,0.1,0.2,0.1,0.1,0.1,0.0,0.0
19990618,0.5,0.5,1.4,0.1,0.1,0.2,0.0,0.0
19990619,0.7,1.4,4.9,0.1,1.2,0.8,0.1,1.7
19990620,9.4,9.5,9.6,0.3,5.8,4.0,5.4,9.2
19990621,9.2,15.8,14.8,1.2,24.8,10.4,0.6,18.1
19990622,3.7,2.9,3.5,0.2,1.8,1.2,0.2,1.0
19990623,2.1,1.7,2.7,0.3,0.4,0.4,0.0,1.5
19990624,5.9,1.8,4.8,0.1,1.1,2.0,0.4,1.0
19990625,3.7,4.4,8.1,0.4,1.0,6.5,0.9,4.8
19990626,9.0,6.8,9.7,0.1,1.0,5.3,0.3,6.9
19990627,4.6,4.6,8.0,0.4,1.9,1.0,0.1,2.9
19990628,2.9,2.4,4.1,2.7,0.7,0.4,0.0,1.5
19990629,0.9,0.5,2.4,0.1,0.5,0.1,0.0,0.9
19990630,3.7,0.7,2.5,0.0,0.6,1.3,0.0,0.5
19990701,1.0,0.9,3.7,0.1,0.2,0.3,0.2,0.1
19990702,1.0,2.2,6.2,0.1,0.3,0.7,0.0,1.0
19990703,2.2,3.2,4.3,0.1,1.8,2.1,0.1,2.7
19990704,6.4,4.0,8.4,0.2,1.3,2.1,0.1,3.5
19990705,0.9,0.9,3.2,1.4,0.5,0.4,1.0,0.5
19990706,2.5,2.1,3.8,0.1,0.8,1.9,0.0,1.7
19990707,3.6,4.0,3.6,0.1,0.7,0.6,0.0,4.1
19990708,10.6,4.2,9.6,0.3,0.8,2.4,0.3,4.8
19990709,3.3,4.3,3.2,1.9,1.2,4.2,0.1,4.5
19990710,1.8,4.6,3.3,3.5,10.1,2.2,4.9,2.2
19990711,2.8,10.4,4.7,2.5,14.2,6.1,6.1,15.8
19990712,4.8,4.5,0.8,1.3,2.3,1.0,0.2,2.4
19990713,8.4,8.5,4.2,1.8,2.5,4.1,1.1,6.1
19990714,6.7,5.9,7.9,0.5,1.0,4.7,0.7,5.6
19990715,2.7,5.0,4.9,1.1,3.8,2.1,2.0,3.6
19990716,3.2,3.9,1.7,1.6,1.7,2.6,2.7,4.3
19990717,0.4,2.2,2.0,7.4,3.4,0.5,3.8,1.5
19990718,2.8,2.9,1.4,5.3,15.3,5.1,6.3,2.9
19990719,3.8,5.0,3.7,5.8,10.2,4.1,5.0,6.2
19990720,9.3,13.7,13.6,4.0,12.3,12.2,2.2,13.9
19990721,6.4,11.8,8.1,0.5,7.3,4.2,1.2,3.4
19990722,2.8,7.2,3.3,0.3,6.8,0.9,0.2,3.1
19990723,4.0,14.0,3.6,1.6,1.0,0.4,0.0,2.8
19990724,4.8,4.3,5.3,1.2,0.9,1.1,0.0,2.7
19990725,2.9,3.3,6.2,0.1,1.0,0.3,0.0,1.5
19990726,7.6,3.8,6.4,0.5,0.5,8.0,0.1,1.9
19990727,9.7,10.8,5.5,0.1,3.1,2.8,0.0,3.4
19990728,3.3,1.4,6.4,0.0,0.2,0.2,0.0,2.5
19990729,2.2,0.2,1.7,0.0,0.2,0.3,0.0,0.2
19990730,0.4,0.7,2.9,0.0,0.0,0.5,0.0,0.3
19990731,0.5,0.8,3.0,0.1,0.2,0.1,0.0,0.2
19990801,1.3,0.7,4.8,0.1,0.7,0.5,0.1,0.8
19990802,1.5,1.1,3.7,0.1,0.4,1.2,0.0,0.5
19990803,3.1,1.4,10.2,0.3,0.5,1.5,0.2,0.7
19990804,7.7,1.3,10.8,0.4,0.7,1.9,0.0,2.3
19990805,4.3,1.8,8.1,0.2,0.6,2.4,2.4,0.5
19990806,1.2,1.4,7.4,0.2,0.3,1.7,0.1,0.6
19990807,2.2,1.6,2.6,0.2,2.3,2.3,0.5,4.0
19990808,1.5,0.9,1.6,0.2,2.1,0.8,0.0,1.4
19990809,0.6,2.9,3.4,0.3,1.4,0.8,1.7,2.1
19990810,6.8,6.1,3.6,0.8,5.6,7.0,1.2,10.1
19990811,11.4,6.9,3.7,0.8,5.3,5.6,4.6,3.5
19990812,1.8,8.9,9.7,0.7,2.5,0.6,2.5,1.9
19990813,2.6,8.8,13.9,0.4,1.2,1.6,0.1,3.3
19990814,5.1,6.4,12.3,0.4,1.5,0.7,1.6,7.4
19990815,6.9,8.1,8.1,0.2,4.5,3.0,0.6,7.8
19990816,2.4,2.1,9.9,0.1,0.9,0.9,0.6,2.3
19990817,2.1,2.0,4.8,0.2,0.6,1.4,0.8,2.2
19990818,1.5,1.2,5.3,0.1,0.4,0.6,0.9,0.8
19990819,1.3,2.2,4.9,0.1,1.0,0.3,0.3,1.5
19990820,4.1,1.4,1.1,0.1,1.1,1.1,0.0,2.7
19990821,2.3,2.5,2.6,0.3,0.9,0.9,0.7,1.6
19990822,3.9,6.7,4.3,0.6,1.4,0.1,3.0,0.4
19990823,6.0,2.6,4.8,0.4,1.3,2.2,0.3,2.9
19990824,2.3,4.2,7.4,0.7,2.7,2.4,2.2,3.4
19990825,1.7,5.0,7.9,0.5,3.3,1.8,0.5,1.5
19990826,2.6,7.4,11.8,0.4,7.5,1.7,0.4,10.2
19990827,6.1,9.3,12.6,0.5,4.5,5.1,0.6,6.2
19990828,8.7,7.8,10.9,0.2,4.3,3.9,1.7,4.1
19990829,10.7,10.3,9.3,0.6,13.4,3.1,2.2,11.2
19990830,5.3,9.1,14.0,0.4,10.3,3.1,1.1,11.0
19990831,5.6,5.9,7.4,0.7,4.1,5.0,0.4,6.6
19990901,7.1,12.7,11.3,0.3,4.8,4.1,0.0,7.3
19990902,6.2,4.8,9.9,0.1,1.2,1.9,0.1,1.9
19990903,2.8,0.8,6.8,0.1,0.4,0.9,0.0,0.3
19990904,3.4,0.7,3.8,0.1,0.4,2.1,0.0,1.2
19990905,2.7,0.5,6.6,0.1,1.1,2.6,0.0,2.0
19990906,1.7,0.2,2.7,0.1,0.0,1.1,0.0,0.7
19990907,1.1,0.2,3.4,0.0,0.1,0.1,0.0,0.0
19990908,0.2,0.0,0.4,0.0,0.0,0.6,0.0,0.2
19990909,0.1,0.1,0.4,0.0,0.1,0.2,0.0,0.1
19990910,1.2,0.2,3.6,0.1,0.6,1.2,0.4,1.4
19990911,2.9,1.3,3.6,0.1,0.1,0.8,0.3,0.2
19990912,0.8,3.5,4.5,0.7,0.7,3.9,0.1,3.2
19990913,1.0,0.0,1.2,0.1,0.1,0.3,0.0,0.0
19990914,2.4,0.1,0.8,0.1,0.1,1.7,0.0,0.1
19990915,2.8,1.2,2.0,0.2,0.6,2.6,0.0,0.9
19990916,4.9,0.9,2.2,0.1,0.5,2.1,0.0,1.4
19990917,2.4,1.2,0.8,0.3,0.4,0.2,2.2,0.4
19990918,1.2,2.8,6.5,0.2,0.2,0.9,0.7,1.0
19990919,8.1,3.7,6.2,0.4,2.6,1.8,0.0,6.5
19990920,6.3,2.7,3.4,0.2,1.2,1.0,0.0,2.6
19990921,2.5,2.5,3.1,0.1,0.5,0.7,0.0,2.4
19990922,2.0,0.4,1.5,0.1,0.4,0.3,0.0,1.1
19990923,6.9,3.5,3.2,0.1,0.6,1.2,0.0,2.1
19990924,2.5,1.0,5.9,0.1,0.1,1.0,0.0,0.1
19990925,1.7,0.1,3.2,0.1,0.4,0.5,0.0,0.0
19990926,2.3,0.2,3.0,0.0,0.1,0.3,0.0,0.1
19990927,1.8,0.4,2.9,0.1,0.1,0.5,0.0,0.2
19990928,1.9,0.3,5.3,0.1,0.4,1.7,0.4,1.1
19990929,9.4,2.7,6.5,0.3,0.9,3.3,0.0,2.1
19990930,4.9,3.4,5.1,1.7,1.5,2.2,0.0,2.4
19991001,8.2,8.3,6.9,0.3,2.1,2.5,0.1,6.6
19991002,4.7,6.9,5.2,0.8,1.5,7.6,0.6,3.4
19991003,7.5,7.7,7.8,0.2,3.1,1.0,0.3,5.5
19991004,6.4,8.8,4.9,0.5,4.8,3.4,0.1,10.1
19991005,12.3,8.8,10.4,0.6,2.5,5.2,5.1,8.0
19991006,15.9,10.3,9.4,4.9,3.1,6.7,1.9,6.8
19991007,7.2,17.2,10.0,6.3,6.2,9.4,1.5,12.6
19991008,9.3,11.6,4.6,2.5,5.5,7.8,0.2,12.0
19991009,5.8,12.9,6.1,0.9,5.9,6.4,0.2,18.5
19991010,8.2,12.8,9.5,0.4,6.3,5.4,0.4,13.9
19991011,8.6,10.8,7.7,0.4,6.3,3.9,0.5,9.1
19991012,13.0,7.6,5.4,0.4,2.6,5.0,0.3,10.6
19991013,14.5,7.0,6.1,0.8,2.0,8.4,0.1,7.7
19991014,4.4,7.6,6.1,1.0,3.1,4.3,1.0,8.2
19991015,2.8,2.2,5.2,0.3,1.1,1.4,0.0,2.2
19991016,3.0,2.6,5.8,0.1,0.5,0.4,0.3,1.9
19991017,0.9,1.8,4.0,0.2,1.5,0.2,0.1,0.7
19991018,2.0,1.9,4.8,0.2,0.2,0.4,0.7,4.0
19991019,5.1,2.5,2.9,0.3,1.1,3.0,0.3,4.2
19991020,4.1,3.0,8.4,0.1,1.6,3.1,0.2,2.9
19991021,1.4,5.5,8.8,0.1,0.8,0.3,0.6,5.0
19991022,5.0,3.0,5.4,0.2,0.7,2.7,0.1,1.9
19991023,1.9,5.1,2.5,0.1,0.9,1.7,0.6,5.2
19991024,5.4,9.4,6.5,0.1,2.9,1.2,0.9,8.4
19991025,2.7,11.4,10.8,0.5,3.3,1.8,3.3,9.9
19991026,6.3,9.0,6.2,0.5,10.9,6.2,4.9,12.2
19991027,5.8,7.6,7.0,3.6,7.9,7.7,3.5,18.1
19991028,5.6,8.5,4.8,1.6,3.6,6.9,2.6,11.4
19991029,1.7,1.1,2.1,2.1,1.9,2.5,0.7,2.8
19991030,2.0,1.4,2.1,1.6,0.9,0.8,0.0,2.9
19991031,1.4,0.7,3.8,0.3,1.1,0.3,0.0,1.0
19991101,3.9,1.0,5.8,0.8,1.7,1.5,2.7,1.3
19991102,2.4,0.2,5.0,0.1,1.8,0.4,0.7,0.6
19991103,0.1,0.6,0.6,0.1,0.7,0.0,0.6,1.3
19991104,0.2,1.5,2.8,1.2,0.5,0.6,1.2,1.2
19991105,1.9,2.6,3.7,0.8,2.0,6.9,1.6,4.8
19991106,1.0,0.9,3.5,0.4,0.5,0.4,2.9,3.0
19991107,2.2,0.4,1.0,0.6,1.0,0.3,0.6,2.6
19991108,0.3,0.0,0.3,0.2,0.8,0.8,0.1,1.0
19991109,0.0,0.3,0.1,0.1,0.3,0.0,0.7,0.5
19991110,0.1,0.0,0.0,0.4,0.2,0.0,2.7,0.0
19991111,0.1,0.2,0.5,0.2,0.7,0.0,2.6,1.4
19991112,0.2,0.5,4.2,1.1,0.5,0.7,2.9,0.9
19991113,1.0,0.6,0.3,0.6,0.3,0.8,2.0,1.2
19991114,1.8,1.0,1.3,0.5,1.0,0.8,4.0,2.1
19991115,1.2,1.4,0.9,0.9,5.3,3.8,8.1,2.9
19991116,1.0,0.7,0.2,0.2,4.0,0.3,2.1,1.9
19991117,0.8,2.7,2.2,0.6,7.2,0.8,7.1,3.9
19991118,0.1,2.0,2.1,0.7,4.6,4.0,6.2,2.9
19991119,1.0,0.9,1.0,0.1,1.2,0.3,2.2,2.1
19991120,0.4,0.2,0.4,0.3,1.5,0.0,4.7,0.7
19991121,0.9,0.5,0.0,0.1,1.7,0.2,0.5,0.9
19991122,0.3,0.4,0.0,0.1,2.2,0.3,0.1,1.6
19991123,0.1,0.8,1.0,0.3,4.2,0.4,3.3,1.7
19991124,0.2,1.6,4.0,0.1,2.0,0.1,3.9,1.7
19991125,0.7,2.5,2.1,0.1,2.1,0.1,2.3,3.6
19991126,1.0,0.1,0.6,0.1,0.6,0.2,0.5,3.1
19991127,0.4,0.3,0.1,0.1,0.5,0.5,3.1,0.4
19991128,0.5,1.1,1.1,0.6,3.3,0.7,7.4,0.9
19991129,5.7,7.1,12.2,2.4,5.8,8.5,11.1,7.6
19991130,12.2,18.9,21.0,5.0,7.5,22.4,8.8,15.0
19991201,16.9,21.5,19.8,4.2,16.3,6.1,1.6,23.1
19991202,4.8,4.2,10.5,2.4,13.2,9.2,1.9,11.3
19991203,1.0,0.4,1.4,0.2,0.8,0.1,0.3,2.1
19991204,0.0,0.0,0.3,0.2,0.0,0.6,0.1,0.1
19991205,0.5,0.3,0.3,0.2,0.1,0.7,1.7,0.4
19991206,0.0,1.3,2.7,0.1,0.3,0.0,1.7,0.1
19991207,1.6,0.6,1.0,0.1,1.7,1.7,6.0,1.2
19991208,1.4,0.5,0.8,0.9,2.0,0.5,2.7,4.1
19991209,1.8,0.3,1.0,0.3,0.8,1.3,0.5,0.2
19991210,0.1,0.1,0.8,0.3,0.2,0.1,1.0,0.1
19991211,0.4,0.1,0.3,0.8,0.8,0.0,1.3,0.9
19991212,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0
19991213,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
19991214,0.2,0.1,1.6,0.0,0.3,0.1,0.2,0.0
19991215,0.0,0.1,1.4,0.0,0.3,0.1,0.2,0.0
19991216,0.1,0.0,0.6,0.1,0.3,0.1,0.1,0.2
19991217,0.4,0.0,0.1,0.1,0.3,0.1,0.7,0.0
19991218,0.0,0.2,1.3,0.1,0.4,0.1,2.0,0.1
19991219,0.4,0.5,1.6,0.3,0.3,0.6,6.7,0.4
19991220,1.7,0.3,1.5,0.3,0.6,0.4,3.3,0.8
19991221,1.1,0.6,1.2,0.4,0.5,0.1,3.1,0.2
19991222,0.1,0.2,0.3,0.1,0.2,0.1,0.7,0.1
19991223,0.2,0.2,0.7,0.1,0.1,0.2,0.5,0.3
19991224,0.1,0.2,0.4,0.1,0.3,0.1,0.2,0.2
19991225,0.0,0.3,0.8,0.1,0.1,0.1,0.0,0.1
19991226,0.1,0.6,6.4,0.7,0.8,0.1,5.1,0.0
19991227,1.3,3.4,5.4,0.2,2.8,0.0,3.3,0.7
19991228,0.3,0.2,0.7,0.8,0.5,0.3,2.2,0.2
19991229,0.3,0.0,0.4,0.3,0.0,0.1,0.0,0.0
19991230,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0
19991231,0.6,1.1,2.7,0.3,0.0,0.1,0.0,0.3
20000101,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
20000102,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0
20000103,0.2,0.2,0.7,0.0,0.0,0.0,0.0,0.3
20000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000105,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0
20000106,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.1
20000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000108,0.0,0.4,1.1,0.0,0.0,0.0,0.0,0.1
20000109,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0
20000110,0.2,0.0,0.5,0.0,0.0,0.0,0.1,0.0
20000111,0.0,0.2,0.5,0.0,0.4,0.0,0.0,0.7
20000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000113,0.3,0.4,0.8,0.0,0.0,0.1,0.0,0.1
20000114,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0
20000115,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.0
20000116,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0
20000117,2.0,2.0,1.5,0.0,0.9,1.4,0.1,4.0
20000118,1.8,0.4,1.2,0.0,0.1,0.2,0.1,0.1
20000119,0.1,0.5,4.4,0.1,5.4,0.3,0.1,1.1
20000120,0.8,2.2,3.0,0.3,0.3,2.3,0.1,2.3
20000121,1.3,0.6,2.8,0.1,0.9,1.2,0.5,1.5
20000122,2.1,0.2,0.3,0.8,0.4,0.4,7.9,0.6
20000123,0.1,0.0,0.2,0.0,0.0,0.0,1.8,0.1
20000124,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
20000125,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
20000126,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
20000127,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
20000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000129,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.1
20000130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000201,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
20000202,0.0,0.6,1.8,0.0,0.0,0.0,0.0,0.0
20000203,0.1,1.2,1.4,0.1,0.0,0.0,0.0,0.6
20000204,0.0,0.0,1.1,0.1,0.0,0.1,0.0,0.0
20000205,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
20000206,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
20000207,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0
20000208,0.0,0.1,0.8,0.1,0.4,0.0,0.3,0.0
20000209,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.4
20000210,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
20000211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000217,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
20000218,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
20000219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000221,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
20000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000223,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20000224,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1
20000225,0.1,0.3,2.6,0.0,0.0,0.0,0.0,0.1
20000226,0.0,0.1,1.6,0.0,0.0,0.0,0.1,0.0
20000227,0.0,0.0,2.5,0.0,0.0,0.0,0.1,0.0
20000228,0.1,0.4,7.2,0.0,0.0,0.2,0.0,0.0
20000229,0.1,1.0,1.9,0.0,0.0,0.0,0.1,0.0
20000301,0.5,1.4,1.8,0.2,0.3,0.4,0.2,0.9
20000302,0.0,0.1,0.0,0.2,0.2,0.2,0.0,0.0
20000303,0.0,0.1,0.6,0.2,0.2,0.1,0.0,0.0
20000304,0.2,0.1,1.5,0.1,1.8,1.5,0.1,1.0
20000305,1.0,1.2,1.3,0.1,0.5,0.6,0.3,0.4
20000306,1.0,0.4,4.0,0.1,0.1,0.5,0.0,0.0
20000307,2.6,1.3,3.6,0.3,0.2,1.3,0.0,0.8
20000308,3.6,1.7,3.5,0.4,0.0,2.1,3.1,0.1
